CID,SMILES
109368518,CC1=CC=CC=C1CNC2=NC(=NC(=C2)C(=O)NCCC3=CC(=CC=C3)OC)C
133589340,CCOC1=C(C=CC(=C1)/C=C\2/C(=N)N3C(=NC2=O)SC(=N3)C(C)C)OCCOCCOC4=CC=CC(=C4)C
19847494,CC1=CC2=C(C=C1C)C(=O)N(CC2)CCCN(C)CCCC3=CC=CC4=CC=CC=C43
17273232,CC1=CC=C(C=C1)/C=C\2/C(=O)N3C(=C(C(C(=C3S2)C(=O)NC4=CC(=CC(=C4)C)C)C5=CC=C(C=C5)C)C#N)N
63802787,CC1=C(C=CC(=C1)OC2=CC(=CC=C2)F)CC(C)N
163614273,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=C5[C@H](CCC6=C5C(=CC(=C6C)F)N=C4C3=C2)NC(=O)C(C(F)(F)F)OCNC(=O)CNC(=O)[C@H](CC7=CC=CC=C7)NC(=O)CNC(=O)CNC(=O)CCCCCN8C(=O)CC(C8=O)C)O
147675497,CC[C@@H](CCC1=CC=CC(=N1)C)N(C)C(=O)C2=C(C=CC(=C2)Cl)N3N=CC=N3
89678775,COC1=CC(=C(C=C1)OC2=CN=CC(=C2)C#N)C#N
38096874,CC1=CC(=CC=C1)C(=O)NC2=CC=C(C=C2)OC(=O)C3=CC4=C(N=C3)ON=C4C
89791267,CC1CNC2=C(CN1C)C=C(C=N2)/C=C/C(=O)N(C)CC3=C(C4=CC=CC=C4O3)C
143541156,COC1=CC=CC(=C1)C2=CC=C(C=C2)COC3=CC4=C(CCCC4)C=C3
99927702,CN1CCN(CC1)CC2(CC2)CNC(=O)C3=CC=CC(=C3)[C@H]4CCCNC4
13544566,C1OC2=C(O1)C=C(C=C2)C(C(C(F)(F)F)[N+](=O)[O-])O
20547788,CC1=CC(=CC=C1)CC2(OCCO2)CCN3C=CN=C3
166283353,C1CC(C2=C(C=CC(=C2)F)OC1)NCC34CCC(C3)(CO4)N
116682839,CC(C1CN(C1)C(=O)NCC2CCCO2)C(=O)O
103964426,CCOCCN1C2=C(C=NC3=CC=CC=C32)N=C1N
145098013,C1=CC=C(C=C1)[C@H](CNC(=O)C2=C(C=C(C=C2)N(C=N)C=N)Cl)C3=NC4=C(C=C(C=C4)Cl)C(=O)N3
105889652,CCCCC1=CC=C(C=C1)C(C)NCCCCCCSC
146547597,C1=CC2=[N+](C(=C(N2C=C1)C(=O)C3=CC(=CC=C3)C(F)(F)F)O)CCC#N
131654817,C1CS(=O)(=O)C2(C1COC3=CC=CC=N3)CN(C2)C(=O)C4=NC=NC=C4
22300046,C1=CC=C(C(=C1)CC(C2=CC=CO2)N)Cl
82571495,COC1=C(C(=C2C=CN=C(C2=C1)Cl)[N+](=O)[O-])OC
102457925,CC1=C2COC3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)OCC7=C(SC8=C9C(=C(C2(C78C)C)S1)C(C(C9(F)F)(F)F)(F)F)C
103724071,CC1=CC=C(S1)C(=O)CC2CCCCN2C(=O)OC(C)(C)C
171168108,C1CN(CCN1)[C@H](CCF)C2=CC(=C(C=C2)O)F
162117557,C[C@@H](COC)NC1=NN2C(=CC(=C2C=N1)C3=CC(=CN=C3)C(=O)N4CCN(CC4)C)C5CCC(CC5)O.C[C@@H](COC)NC1=NN2C(=CC(=C2C=N1)C3=CN(N=C3)CC(=O)CC4CCCC4)C5CCC(CC5)O.C[C@@H](COC)NC1=NN2C(=CC(=C2C=N1)C3=CN(N=C3)CC(=O)CC(C)C)C4CCC(CC4)O
121934677,C1CCN(C(C1)C2=CC=CC=C2)C(=O)C3=CC=C(C=C3)C(=O)O
21148240,COCCCNC(=O)C1=CC=C(C=C1)NCS(=O)(=O)C2=CC=CC=C2
66078657,C1=CC(=C(C=C1Cl)F)N2C3=CC(=C(C=C3NC2=S)Cl)F
115887984,C1COCC1CNC2=C(C(=CC=C2)Br)CO
134906108,CC(C)[Si](C(C)C)(C(C)C)OCCC1C[C@]1(C)N(N2CCCCC2)N3CCCCC3
160625980,CC[C@@H](C(=O)O)NC(=O)[C@H]([C@@H]([C@H](C)C/C=C/C)OC(=O)C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)CC(=O)[C@H](C)CC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](CC(=O)[C@H]([C@@H](C)CO[Si](C1=CC=CC=C1)(C2=CC=CC=C2)C(C)(C)C)N(C)C(=O)[C@@H](C)NC)C(C)C
55656666,CC1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC(=C2)C(=O)NCCCCN3CCN(CC3)C
91294799,CCC[N+](CCC)(CCC)CC(CCCCCOC(=O)C=C)OP(=O)(O)O
109868066,CC1=C(C=CC=C1F)NC(=O)C(=O)NCC(C)(C2=CC=C(C=C2)F)O
37970416,CCCC(=O)NC(=S)N(CC1=C2C=CNC2=CC=C1)CC3=C4C=CNC4=CC=C3
140043409,CC(C)CCCCCCC/C=C\CCCCCCCCCC[NH3+].CC(C)C=CCS(=O)(=O)[O-]
172004022,B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC=C2)C3=CC=C(C=C3)C4=C5C6=CC=CC=C6OC5=CC=C4
60579310,C1CN(CCC1C2=NC3=CC=CC=C3N2)C4=C(C=C(C=C4)[N+](=O)[O-])C(F)(F)F
148649036,CC(C)C(CC(F)(F)F)I
96668978,CC(=O)NC1=C(C=CC(=C1)C(=O)C2=NC=CN2C)OC
23457284,CC1C(=NN=C(S1)N(C)C)C2=CC=CC=C2.Br
29848412,CCN1C2=CC=CC=C2N=C(C1=O)N3CCC[C@@H](C3)C(=O)N4CCC(CC4)N5CCCCC5
77577269,C1CC1OC2=CN=CC(=C2)CNC(=O)C(C3=CC=CC=C3)(C(F)(F)F)O
23547650,CC1=C(C(=CS1)C(=O)OC)NOOSNC(=O)NC2=NC(=CC(=N2)OC)OC
175367272,C1CN(CC2=C1N=C(NC2=O)C3(CC3)C4=CC(=CS4)C#N)C(=O)C(C5=CC(=CC=C5)Cl)O
140763729,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)N3CCN([C@H](C3)C)B(C)O
124741617,C[C@](CC1=CC=CC=C1)(CNC(=O)C2=CC=CC=C2OCC(=O)N)CO
6274076,CC1=CC=CN2C1=NC(=C2/C(=C\3/C(N(C(=O)C3=O)CCN(C)C)C4=CC=CC=C4)/O)C
144148569,CCC(CN1CCN(CC1)S(=O)C2=CC=C(C=C2)C#N)N3C=C(C=N3)C4=C5C=CNC5=NC=N4
171838793,CC/C(=C(/C=C\C1=C(N(C=N1)CC2(CCOCC2)O)C)\Cl)/C
102064937,CC(=O)C[C@H](C1=CC=CC=C1)SC[C@@]23CC[C@@H](C2(C)C)C[C@H]3O
8500018,CN(CC(=O)NC1=CC(=CC=C1)OC)C(=O)/C=C/C2=CC(=CC=C2)OC
144481296,CC.CC1=NOC(=N1)C2COCCN2
129069671,C1=CN(C=N1)CC2=CC(=CN=C2)C3=NC4=CC(=C(C=C4N3CCCF)Cl)F
105515647,C1CC2=CN=C(N2CC1N)C3=CC(=CC=C3)O.Cl
39998170,CC[C@H](C1=NN=C(N1CCN2CCOCC2)SC3=NC(=NC(=C3)C)C)N(C)C
79107608,CC(C1=CN(C=C1)CC(=O)NC2=CC(=CC=C2)Br)O
26880766,CCN(CC)C1=C(C=C(C=C1)S(=O)(=O)N(CC)CC)NC(=O)C2=CN=C(C=C2)Cl
119061532,COCCN1CCN(CC1)C(=O)C2=CC=C(C=C2)C3=CC=C(C=C3)SC
90723366,CC.CC.C1=CC=C(C=C1)CC2=CC=CC=C2C(O)O
43214980,CN(C)C(=O)CNCC(=O)NC1=CC=CC=C1F
55360382,C1COCCN1C2=C(C=C(C=C2)S(=O)(=O)N3CCOCC3)C(=O)NOCC4=CC=CC=C4
112249691,CC1=C(OC2=CC=CC=C12)CNC(=NCC3=NN=C(N3C)C)NCCCSC
174296854,CC(=O)OCCCC1CC2=C(C=CC(=C2)NC(=O)C3=CC=C(C=C3)C(=N)N4CCOCC4)OC1
112996979,CCC1=CC=CC(=C1NC(=O)CNC(=O)C(C)C)C
7095320,CC(C)OCCCNC(=O)[C@@H]1CC2=C([C@H]3N1C(=O)C4=CC=CC=C34)NC5=CC=CC=C25
135148513,C1CN(CCCSC1)C2=C(C=C(C=C2)N3CC(OC3=O)CNC(=O)C4=CC=CS4)F
172064171,C1C2CC3CC1CC(C2)(C3)NC(=O)C4=CN=C(O4)C(=O)NC56CC7CC(C5)CC(C7)C6
43797162,CCC1CCCN(C1)CC(=O)C2=C(C=C(C=C2C)C)C
62481198,CC1=CC=C(S1)CNC2=NC(=NC(=C2)C)Cl
142784092,CC(C)(C)C1=CC(=C(C=C1)C2=C(C=C(C=C2)Cl)I)S(=O)(=O)N
19500696,C1=COC(=C1)C2=NC(=NC=C2)NC(=O)C3=CN(N=C3)CC(=O)O
141227726,CC1C(=O)N(CC[N@+]1(C(=O)OC(C)(C)C)[O-])CCC=C
173272500,C1OC=C(O1)N(CCN2C=C[N+](=C2)CCCCC3=[N+](C=CN3)CCN(C4=CC=CC=C4[N+](=O)[O-])C5=COCO5)C6=CC=CC=C6[N+](=O)[O-].[Cl-].[Cl-]
11063911,C[C@@H]1CCO[C@]2(C1)CC3=CC=CC=C3CO2
139260785,CCN1C2=CC=CC=C2C(=O)C13CCCC3=O
108640400,CN1CCOC2=C1C=C(C=C2)/C(=C/3\C(N(C(=O)C3=O)CCN(C)C)C4=CC=CC=C4)/O
6955776,CC1=C(C([NH+]=C(N1)C2CCCCC2)(C(F)(F)F)C(F)(F)F)C#N
54644384,C1C[C@@H]([C@@H](O[C@@H]1CCNC(=O)NC2=C(C=CC(=C2)F)F)CO)NS(=O)(=O)C3=CC=CC(=C3)F
53076358,CC1=C(C=C(C=C1)C2CC3C4NN=C(N4C=CN3N2)CCC(=O)NCC5=CC=C(C=C5)SC)C
67837294,CCC1=NOC(=N1)C(CC(C)CS(=O)(=O)CCCC2=NC=CC3=C2N=C(N3)C)N
66012943,CC(C)C1=NN(C(=C1N)OC2=CC=C(C=C2)Br)C
57493904,CC(C)(C)C1=CC(=CC(=C1OC)C2=CC3=C(C=C2)C(=O)NC3)N4C=CC(=O)NC4=O
129015984,CC1=CC(=CC(=C1SC2=CC=C(C=C2)C(F)(F)F)C)N
169329528,CC(=O)C1=C(C=C(C=C1)N2C(=O)C=C3C(=C2N)C(=O)NC3=O)Br
19645077,CC(C(=O)C1=CC=C(C=C1)Cl)OC2=CC=C(C=C2)NC(=O)C3=CC(=C(C=C3)Cl)Cl
57648962,CCN1C=C[N+](=N1)C[C@]2([C@@H](N3C(S2(=O)=O)CC3=O)C(=O)[O-])C
66269967,CC1=CC(=C(C=C1)C)NCC2=CN(N=N2)CCO
24917622,CC(C)C1=NC=C2CN(CCC2=N1)CC3=CN=C(C=C3)F
60563828,COC1=CC=C(C=C1)C2=NN=C(N2CC3CCCO3)SCC4=NOC(=N4)C5CC5
174071346,C/C=C(/NCCCOC)\N=C(NC1=CC(=C(C=C1)OC)OCCCN2CCCC2)N=C
111172821,CC(CCC1=CC=CC=C1)NC(=NC)NCC2=CC=C(C=C2)C(=O)N3CCNC(=O)C3
160539574,CC1=CC2=C(C=C1)N(C3=C2C=C(C=C3)C#N)C4=CC5=C(C=C4)SC6=C5C=C(C=C6)C7=CC(=CC=C7)N8C9=C(C=C(C=C9)[N+]#[C-])C1=C8C=CC(=C1)[N+]#[C-]
110224106,CC1CCC(CC1)N(CC2=CC=CO2)CC(=O)N3C4CCC3C5=C(C4)N=NS5
54947549,CC(C(=O)O)S(=O)(=O)N1CCCCC1C(=O)OC
153036898,CN(C)C/C=C/C(=O)N1CC(C1)CN2CC(C2)N3C=C(C=N3)C4=CN5C(=C(C=N5)C#N)C(=C4)OC
18103467,C1CC(OC1)COC2=CC=CC=C2C(=O)NCC3=CC(=CC=C3)Cl
45794771,CC(C(=O)NC(=O)NC)NCC1(CCCCC1)N2CCOCC2
9518218,C[C@]1(C(=O)N(C(=O)N1)/N=C\C2=CC=CC=C2Br)C3=CC=CC=C3
7418394,CCCN1C(=O)C2=CC=CC=C2N=C1[C@H](CC)[NH2+]CCOC
49862063,CCOC1=C(C=C(C=C1)C(CC(=O)O)NC(=O)CCC(=O)NC2=CC3=C(CCNC3)C=C2)OC
62399255,CC(C)C(C(C1=CC2=C(C(=C1)Br)OCCCO2)O)C(=O)O
486863,CCC1=C(NC(=O)C(=C1CC2=CC(=CC=C2)Cl)N)C
58775488,CC1=C(C(=NC(=N1)C2=CC=C(S2)Br)NC3=CC=C(C=C3)C(=O)O)CC=C
162383745,C1=CC=C2C(=C1)C(=CC(=C2O)C=O)NS(=O)(=O)C(F)(F)F
141612340,C[C@H]1[C@](NC(=N1)C(C2=CNC(=O)C=C2)(F)F)(C3=CC(=C(C=C3)F)Br)C4=CN=C(C=C4)F
164926901,CC.CC1=CN=C(N1C)C2=CCCC=C2
20588884,CC1CCC(CC1)C2=CC=C(C=C2)C#CC3=C(C(=C(C=C3)OC)F)F
157001808,CCCCC[C@@H](C=C[C@@H]1[C@@H]([C@@H]([C@H]2COP(=O)(OP(=O)(OC[C@@H](COC(=O)CCC/C=C\C[C@@H]([C@H](CC1=O)O)[C@@H](O2)N3C=CC(=NC3=O)N)OC(=O)CCCCCCCCCCCCC(C)C)O)O)O)O)O
70205734,C1C[C@H](C[C@H]1C2(N=C(C3=NC=NC3=N2)N)N)O
108303080,CC1(C(=O)N(CCN1C2=C(C(=CC=C2)F)CO)C)C
170265325,C=C1C2=CC=CC=C2C(=O)C(=C1N/N=C\3/C4=CC=CC=C4/C(=N\NC5=C(C(=O)C6=CC=CC=C6C5=O)Cl)/NN3)Cl
111406177,CC1CCN(CC1)C2=NC=C(C=C2)CNC(=NC)NCCCOCCOC
7154336,CCC1=CC=C(C=C1)[C@@H](C2=CC=CC(=C2)C)O
55083957,CC(C1=CC=C(O1)C2=CC(=C(C=C2Cl)Cl)Cl)N
141549615,CCC(C)CNC(=O)C([C@H]([C@H](CC(C)C)C(=O)C(CC1=CSC=N1)NC(=O)[C@H](CC2=CC=CC3=CC=CC=C32)NC(=O)OC(C)(C)C)O)N
175892409,CC(C)CC(=O)C(=O)N1CCC(CC1)NC2=NC=NC(=C2)C(=O)N
112917140,CC1=CC(=NC(=N1)N(C)CC2=CC=CC=C2)NC3=C(C=C(C=C3)OC)OC
80910942,CN(CC1CCCOC1)C2=CC=CC(=N2)NN
149151342,CCCCCCCCCC[SiH2]OC(O[Si](C)(C)C)O[Si](C)(C)C
173726485,B1(C2=CC(=C(C=C2CO1)C)C(=O)N[C@@H](C(C)C)C(=O)O)O
156531007,CCC1=C(C(=C(C(=C1Cl)C(C)C)P)O)F
54946924,CC1=CC(=C(N1C)C)C(=O)CN(C)C(C)COC
100266009,CC[C@@H](C)NC(=O)[C@@H](CC1=CC=CC=C1)N(CC2=CC=CC=C2Cl)C(=O)CN(C3=CC=CC=C3C(C)C)S(=O)(=O)C
70178549,C=CCC1=CCC(CC1)O
100422190,CCN(CC1=CC=C(C=C1)C(=O)NC(C(C)C)C(C)C)S(=O)(=O)C2=CC=C(C=C2)OC
157666515,C.C.C.CCN1C2=CC=CC=C2N(C1=O)C3CCN(CC3)CCCNC(=O)N4C(C(=C(NC4=O)C)C(=O)OC)C5=CC(=C(C=C5)F)F.CC1=CC(=C(C=C1)C2CCN(CC2)CCCNC(=O)N3C(C(=C(NC3=O)COC)C(=O)OC)C4=CC(=C(C=C4)F)F)C.CC1=C(C=C(C=C1F)C2CCN(CC2)CCCNC(=O)N3C(C(=C(NC3=O)COC)C(=O)OC)C4=CC(=C(C=C4)F)F)F.CC(=O)OC1(CCN(CC1)CCCNC(=O)N2C(C(=C(NC2=O)COC)C(=O)OC)C3=CC(=C(C=C3)F)F)C4=CC=CC=C4.COCC1=C(C(N(C(=O)N1)C(=O)NCCCN2CCC(CC2)C3=CC=CC4=CC=CC=C43)C5=CC(=C(C=C5)F)F)C(=O)OC
114632508,CC(C)OC(=O)NC1CC(C1(C)C)N
112818414,CC1CCCCC1N(C)C(=O)C2=C(N=C(C=C2)C3=CC=CS3)C
541501,CC12CNCC(C1O)(CN(C2)C)C
79699903,CC1CCCC(C1)C(C2=CC(=C(C=C2)Cl)OC)NC
90995251,CCC(C=C)C(C)(CC)C(CC)NC(=O)CC(C)(C)OC
110133061,CCCCN1C=C(C(=N1)C)CN2C[C@H]([C@@H](C2)O)NC(=O)COC
113349966,CCC1=NN(C=C1NC(=O)C2=C(C=CC(=C2)C)Br)C
8853129,CC1=C(C=CC=C1[N+](=O)[O-])C(=O)OCC(=O)NC(=O)C2=CC=C(C=C2)OC
144103434,C1CN(C(=O)[C@H]1NCC2=CN=CN2CC3=CC=C(C=C3)C#N)[C@@H]4CCOC5=CC=CC=C45
70008506,CN1N=C(N=N1)[C@@H]2C[C@]3([C@@H](CC[C@@H]2N3)NCC4=C(C=CC(=C4)OC(F)(F)F)OC5CC5)C6=CC=CC=C6
19985620,CC(N1CCN(CC1)C=O)OC(=O)C(=C)C
103027710,CC(CCOC)C(CC(C)(C)OC)O
157047823,CCN1C2=CC=CC(=C2C=C1C3=NOC(=N3)CNC(=O)C4=CN(N=C4)C)N[C@@H]5CCN(C[C@H]5F)C(C)(C)C
129802399,CCC1=C(C2=C(C=C1)C3=C(C=C2)C=C(C=C3)OC)C
171782870,CC(C)CC1=NC(=C(C=C1)C(=O)O)CC(C)O
65937605,CC1=C(OC(=C1C#N)NC(=O)CN2CC(C2)(C(C)C)O)C
142921364,CC1CCCN1C2=C(C=C(C(=C2)F)/C=N/NC(=S)N)F
170499900,C1CC1(C2=CC=C(C=C2)C=CCCCl)C(=O)O
10304630,C[C@H](C1=CC=CC=C1)NCCN2CCC3=C(C2=O)C=CC(=C3)OCC4=CC=CC=C4C5=CC=CC=C5.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O
103807877,C1CCN[C@@H](C1)C(=O)NC2=C(C=C(C=C2)Cl)F
126376539,CC1=CC=C(C=C1)S(=O)(=O)N(CC2=C(C=C(C=C2)Cl)Cl)CC(=O)N/N=C\C3=CC(=C(C=C3)OC)[N+](=O)[O-]
64157947,CCCC1=NC=CN1CC2=C(OC(=C2)CNCCC)C
162927060,C1=CC(=C(C=C1C2=CC(=O)OC3=C2C(=CC(=C3)O)O[C@@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O
166635173,CN1C=C(C=N1)C2=CC3=C(NC=C3C4=CC(=CC=C4)N)N=C2
67962715,CC(C)[C@H](C(=O)N1CCC[C@@H]1C2=NC=C(N2)C3=CC=C(C=C3)C4=CC=CC=C4)NC(=O)OC
82813360,CC(C)(C(=O)N(CC#N)CC#N)C(=O)O
129750302,CNC(=S)C(=C)SC
174024831,C[Si](C)(C)C1CCC(CC1)C2CC(CC(C2)C3=CC4CCC5CCCCC5C4CC3)C6CC=C7C8CCCCC8SC7=C6
7284304,C[C@H](C1=CC=C(C=C1)F)NC(=O)CN2C=NC3=C(C2=O)C=C(C=C3)[N+](=O)[O-]
65123799,CC1CCCC(C1)(CNC(=O)C2=C(C=C(C=C2)C)C)O
164928290,C1=CC=C(C=C1)C2=C3C4=CC=CC=C4C=C(N3N=C2C5=CC=CC=C5)C6=CC=CC(=C6)C7=NC(=NC(=C7)C8=CC=CC(=C8)C9=CC1=C(C=C9)SC2=CC=CC=C21)C1=CC=CC=C1
59983321,CC(C)(C)NC1=CC=C(C=C1)C2CCCCC2
125626965,CC1=C(C=C(C=C1)N2C[C@H](CC2=O)C(=O)NNC(=O)C3=CC(=CC=C3)[N+](=O)[O-])C
71166119,C1CC(=O)CCN(C1)C(=O)C2=CC=C(S2)C3=NNC(=C3)C(F)(F)F
69001953,CC(C1=CC=CC=C1Cl)NC(=O)C2=C3C=CC=CN3C(=N2)C4=CC=C(C=C4)F
89572540,CC1=NSC(=C1F)NC2=NC(=CN=C2C(=O)N)N[C@@H]3CCCC[C@@H]3N
76725018,CCOC(=O)C(CC(=O)N)NC1=CC=C(C=C1)C(F)(F)F
103365701,C1=CN=CC=C1C2=C(SN=C2N)NCC3=CN=CS3
66843202,CC1=CC=CC=C1OC2=CC=C(C=C2)CNC(=O)C3=C(N=C(C=C3)COC)N
123323340,CCCC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)OCCO)C)OCCO)OCCO)C.CCCC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)C)C)OCC=C)OCC=C)C
12109703,CC1=NC(=CC=C1)/C=C/C2=CC=CC=C2C#N
66899847,CCCCCNC1=C(C=C(C=C1)OC2=C(C=C(C=C2)CCCC)NC3=CC(=C(C=C3)F)F)C(=O)O
89459086,C1CC1C(=O)NC2=CC=CC=C2NC(=O)C3=NNC4=C3C=C(C=C4)C5=CC(=CN=C5)N6CCOCC6
129293024,CC1(C2=CC=CC=C2C3=CC=CC=C31)C4=CC=C(C=C4)N(C5=CC=C(C=C5)C6=CC7=C(C=C6)N(C8=CC=CC=C87)C9=CC=CC=C9)C1=CC2=CC=CC=C2C=C1
99574551,C[C@H]1C[C@H]2[C@@H]3CC[C@H]([C@]3(CC[C@@H]2[C@@]4([C@@H]1C[C@@H](CC4)O)C)C)O
142836306,C1CC=C(C=C1)[NH2+]C(=O)C(=N)C2=C(C=CC(=C2)NC(CC3=CC=CC3)O)N
107856856,CC(=O)CC(=O)N(C)C1=CC(=CC=C1)O
23084103,CCCC(=O)NCCC(=O)OC(C)(C)C
138686027,CC(C)OC(=O)COP(=O)(COC(C)CN1C=NC2=C(N=CN=C21)N)NC3(CCCC3)C(=O)OC(C)C
101537950,C(CCO)CC(CCC#CC#C/C=C/CO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O
106262898,C1=CC(=C(N=C1)SCC2=C(C=CC(=C2F)Br)F)C(=O)O
62749350,CC(C)(C)NCC1=NC(=NC=C1)C2CC2
103919552,C1=CC(=C(C=C1C(F)(F)F)C(=O)NCCCCCCO)Br
6118633,CCOC1=CC=C(C=C1)/C(=C\2/C(N(C(=O)C2=O)C3=NC4=C(S3)C=C(C=C4)F)C5=CC(=CC=C5)OCCC(C)C)/O
174242638,C1=C2C=C(NC2=CC(=C1Cl)O)CNC(=O)O
19041673,CC1=C(C2=C(N1CC3=CC=C(C=C3)Br)C=CC(=C2)Cl)C(C)CCC(=O)O
133849684,CC1=CSC(=N1)CCCCNC(=O)/C=C(\C)/C2=CC=C(C=C2)F
98177631,COC1=CC=C(C=C1)[C@@H]2[C@@H](C3=CC=CC=C3C(=O)N2C4CCCCC4)C(=O)NCCC5=CC(=C(C=C5)OC)OC
107586272,CCC(CC)(/C(=N/O)/N)C(=O)NC1=CN=CC(=C1)C
25591526,CN1CCCN(C2=NC3=CC=CC=C3N=C21)C(=O)[C@H]4CCCN(C4)C(=O)C5=CC=C(C=C5)Cl
67368419,CCN(CC)CC1=CC2=C(C=C1)C=C(C=C2)N(C3=CC=C(C=C3)C(=O)O)C(=O)OC
110970922,CCNC(=NCC1=CC=CC=N1)NCC2(CCC2)C3=CC=CC=C3.I
97180556,C1=CC(=C2C(=C1)S(=O)(=O)N=C(N2)Cl)C(F)(F)F
86945363,CS(=O)(=O)C1=CC=C(O1)C(=O)N2CCN(CC2)C3=NC(=NC=C3)C4=CC=CC=C4
159602025,CC1(CCN(C1)C(C)(C)C)F.CC(C)(C)N1CCCCC1.CC(C)(C)N1CCCC1.CC(C)(C)N1CCC1.CC(C)(C)N1CCN(CC1)C.CC(C)(C)N1CCOCC1.CC(C)(C)N1CC(C1)CCF.CC(C)(C)N1CC(C1)OC.CC(C)(C)N1CC(C1)F.CC(C)(C)N1CC2(C1)CNC2.CC(C)(C)N1CC(C1)(F)F
70206529,C1CN(CCC1CCC(C2=CC3=C(CCN(CC3)CC4=CC=CC=C4)C=C2)O)CC5=CC(=CC=C5)Cl
79835858,CC1=CC=C(C=C1)OC2CCCC(C2NC)(C)C
171382471,C[C@H](C(=O)N1[C@H]2CCC[C@H]2C[C@H]1C(=O)OCC3=CC=CC=C3)N
140992548,CCOC(=O)CCCNC(C)(C)C(=O)OCC
58786815,CN1CCN(CC1)C2=CC=C(C=C2)NC3=NC=C(C(=N3)NC4CCCC4)N
136199444,CN(C)C1=CC=C(C=C1)C2N(C(=O)CS2)C3=CC=CC(=C3)N=NC4=C5C=CC=NC5=C(C=C4)O
4351871,CC(C)(C)OC(=O)NC(CC(=O)OCC1=CC=CC=C1)C(=O)OC2=CC=C(C=C2)[N+](=O)[O-]
126507801,CC1=C(C(=NN1C)C)NC2=NC=C(C=N2)C3=CC(=C(C=C3)CC(=O)NC4=NOC(=C4)C5(CC5)C(F)(F)F)F
135199359,CC(C)(C)C1=C(C2=CC=CC=C2N1)C3=CC=C(C=C3)Br
164585653,CC.C/C(=C/N(C1C(C(C(C(O1)CO)O)O)O)N)/N
17385166,C1CN(CCN1CC2=CC=CC=C2)CC3=CC=CC=C3F.C(=O)(C(=O)O)O
114494034,CCC(CC)(COC1=C(C=CC=C1F)C=O)O
167016830,CCC(=O)N[C@@H](CC1=NC2=C(S1)C=C(C=C2)Cl)C(=O)N[C@@H](CC3CCCCC3)CNC(=O)C(=C)CN4CCSCC4
146395307,CNC1=CC2=C(O1)C3=C(C=C2)SC=N3
115041571,C1CC(CCN(C1)C2=CC=CC=C2O)(CO)N
156718224,CC1COC2=C(N=C(C=C12)C(CNC=O)C(F)(F)F)C3=CC=C(C=C3)F
131877667,COC1=CC=C(C=C1)C=CC2=CC=NC(=S)N2.[K]
11225720,CC(=CCC/C(=C/CC/C(=C/CC/C(=C/C[C@@H]1C[C@@]2(COC3(O2)CCCC3)[C@@H](C=C1)CO)/C)/C)/C)C
19505403,CC1=CC(=CC(=C1)OCC2=CSC(=C2)C(=O)NC3=CC(=C(C=C3)F)Cl)C
112145920,CCC(CNC(=NC)NCC1=NC(=CS1)C(F)(F)F)OC2=CC=CC=C2.I
150534038,COCOC1OC2=C(O1)C=C(C=C2)C#N
3586503,CC1=NC(=CC=C1)C(C2=CC(=CC(=C2)C)C)N3CCCC(C3)C(=O)O
155619171,CCCCOC[C@@H](C)[C@H]([C@@H](C)C(=O)[C@H](C)OC(=O)C1=CC=CC=C1)O
