tSNE1,tSNE2,group
-38.800358,50.970005,PubChem candidate
-32.210884,-97.360504,PubChem candidate
-97.8708,-37.32306,PubChem candidate
65.657364,88.11343,PubChem candidate
-49.670486,-67.44107,PubChem candidate
-31.963594,-91.724304,PubChem candidate
25.1677,-55.781094,PubChem candidate
-65.29413,6.2902765,PubChem candidate
72.70476,18.283575,PubChem candidate
64.30939,-54.59041,PubChem candidate
5.900909,-64.502525,PubChem candidate
36.753017,83.726036,PubChem candidate
-9.22825,-24.342932,PubChem candidate
-115.045685,-25.778286,PubChem candidate
7.7472386,-65.98294,PubChem candidate
-13.58494,-28.901764,PubChem candidate
39.580612,15.496498,PubChem candidate
-15.80661,-110.238625,PubChem candidate
11.825916,-103.449326,PubChem candidate
-1.1314822,115.74238,PubChem candidate
61.067455,3.3226933,PubChem candidate
-53.455353,-19.468145,PubChem candidate
-24.525558,-6.262243,PubChem candidate
12.416511,-44.608215,PubChem candidate
56.44275,26.136189,PubChem candidate
-30.242468,-24.917307,PubChem candidate
113.17264,-24.99078,PubChem candidate
-42.402924,20.962532,PubChem candidate
36.622738,-76.47722,PubChem candidate
-66.084366,6.856936,PubChem candidate
-13.531768,83.582085,PubChem candidate
36.620884,90.671745,PubChem candidate
-3.8407984,98.22219,PubChem candidate
-21.084215,-7.4894238,PubChem candidate
23.882607,-29.636892,PubChem candidate
-58.16387,-56.6499,PubChem candidate
111.78064,-9.513575,PubChem candidate
-100.06857,-39.023956,PubChem candidate
-12.095706,-22.262794,PubChem candidate
41.5823,103.95634,PubChem candidate
-23.534943,42.09391,PubChem candidate
-52.637833,-54.53899,PubChem candidate
-1.0088837,117.56961,PubChem candidate
59.160732,1.1852443,PubChem candidate
-42.738194,-82.218254,PubChem candidate
43.842167,104.381966,PubChem candidate
33.282654,35.498917,PubChem candidate
14.25452,5.6538234,PubChem candidate
21.209066,-36.143223,PubChem candidate
9.4602785,-44.84999,PubChem candidate
-83.84431,5.323256,PubChem candidate
-33.3789,-23.274199,PubChem candidate
-65.24235,-48.288944,PubChem candidate
-92.54953,25.853617,PubChem candidate
-0.42808712,82.50146,PubChem candidate
-26.13657,92.29785,PubChem candidate
-12.449865,106.40144,PubChem candidate
-130.5724,-10.226793,PubChem candidate
13.549512,64.36888,PubChem candidate
-75.298,-12.286759,PubChem candidate
3.9437945,-101.92839,PubChem candidate
-22.630527,-47.64651,PubChem candidate
38.485428,49.539516,PubChem candidate
-52.23535,-20.733675,PubChem candidate
37.15373,85.04674,PubChem candidate
32.53743,40.801826,PubChem candidate
58.083725,103.25594,PubChem candidate
-6.4397273,-93.298775,PubChem candidate
74.4378,52.60131,PubChem candidate
-36.34149,43.325123,PubChem candidate
113.285164,-9.403807,PubChem candidate
113.21538,-12.545375,PubChem candidate
-48.514854,-82.53878,PubChem candidate
20.91164,-36.07888,PubChem candidate
17.365059,-29.609896,PubChem candidate
96.35854,25.016844,PubChem candidate
-52.882065,33.310783,PubChem candidate
-0.3674047,-5.6731825,PubChem candidate
-4.885097,44.143696,PubChem candidate
-90.831,21.277842,PubChem candidate
-20.37824,-11.272934,PubChem candidate
36.2541,31.175476,PubChem candidate
60.18584,1.8529505,PubChem candidate
-34.51315,40.01319,PubChem candidate
-43.371845,-27.00847,PubChem candidate
32.400875,36.759743,PubChem candidate
2.3180993,-12.359945,PubChem candidate
-79.22442,50.78171,PubChem candidate
-47.97173,-73.32264,PubChem candidate
6.327319,107.5825,PubChem candidate
34.86099,-31.029137,PubChem candidate
28.52141,113.26033,PubChem candidate
-129.1209,-11.214074,PubChem candidate
-113.46044,-25.668774,PubChem candidate
97.81018,-42.07048,PubChem candidate
12.017967,-10.897407,PubChem candidate
67.542175,-12.747773,PubChem candidate
-15.120538,99.07722,PubChem candidate
-1.9916753,116.31003,PubChem candidate
1.7613962,82.40522,PubChem candidate
-55.580036,-44.085278,PubChem candidate
-68.91704,17.947594,PubChem candidate
-94.67636,26.211214,PubChem candidate
-30.362078,22.880314,PubChem candidate
-23.744228,43.486725,PubChem candidate
-36.92447,-14.745332,PubChem candidate
70.30574,4.077557,PubChem candidate
38.691803,-32.9337,PubChem candidate
-1.0767932,117.61832,PubChem candidate
-36.786026,70.779495,PubChem candidate
3.891959,-64.54707,PubChem candidate
-114.10469,-28.648914,PubChem candidate
27.352661,31.734972,PubChem candidate
18.099833,-100.91711,PubChem candidate
-72.189804,-54.58754,PubChem candidate
-51.400208,37.07102,PubChem candidate
-10.58978,-92.69954,PubChem candidate
-56.74931,-45.54396,PubChem candidate
-74.91765,-9.903327,PubChem candidate
-21.891022,40.3452,PubChem candidate
49.583347,98.39968,PubChem candidate
-10.685225,-96.37239,PubChem candidate
-45.695236,68.8633,PubChem candidate
-14.537836,106.06206,PubChem candidate
51.297245,-15.475337,PubChem candidate
36.864346,40.519375,PubChem candidate
5.919455,-43.95519,PubChem candidate
2.008309,-56.278675,PubChem candidate
43.6788,32.931053,PubChem candidate
-46.745377,-15.701111,PubChem candidate
-6.6243253,91.86797,PubChem candidate
-19.18798,-38.93418,PubChem candidate
105.747475,-39.401794,PubChem candidate
15.02793,-105.451836,PubChem candidate
112.13924,-30.718307,PubChem candidate
8.0323305,-76.06947,PubChem candidate
-25.49539,90.888756,PubChem candidate
-26.045504,-54.45462,PubChem candidate
-6.5662704,-102.40975,PubChem candidate
-42.5615,-80.857864,PubChem candidate
-76.53224,-57.93934,PubChem candidate
-94.99446,2.6383648,PubChem candidate
-47.543465,-81.900986,PubChem candidate
28.646402,112.5219,PubChem candidate
40.77631,102.92242,PubChem candidate
110.82193,-1.4655478,PubChem candidate
29.295282,38.727947,PubChem candidate
-3.802661,98.22628,PubChem candidate
-68.02044,-0.28414163,PubChem candidate
-33.95856,41.776268,PubChem candidate
4.7990165,-71.67291,PubChem candidate
-37.595272,106.90175,PubChem candidate
-77.816025,-60.34305,PubChem candidate
-55.76757,71.03117,PubChem candidate
-35.033024,63.69851,PubChem candidate
-33.882298,-17.32201,PubChem candidate
-14.821747,107.21259,PubChem candidate
-58.40302,-0.64667636,PubChem candidate
50.404274,-82.89562,PubChem candidate
20.925255,-2.5521967,PubChem candidate
-53.50038,-28.64632,PubChem candidate
2.4454732,-72.17747,PubChem candidate
-29.864172,45.37547,PubChem candidate
-43.83466,-66.590805,PubChem candidate
6.925287,-13.922483,PubChem candidate
-16.680796,4.564805,PubChem candidate
0.8744055,2.0713117,PubChem candidate
-15.846152,116.694954,PubChem candidate
64.639496,88.831726,PubChem candidate
-31.662018,-90.24637,PubChem candidate
113.161865,-13.907185,PubChem candidate
0.9367833,108.315636,PubChem candidate
-54.30086,41.442997,PubChem candidate
-92.62837,7.3961644,PubChem candidate
-21.726536,40.351357,PubChem candidate
74.0886,45.338192,PubChem candidate
-129.58594,-10.124851,PubChem candidate
-37.445206,-75.82987,PubChem candidate
81.62943,37.208336,PubChem candidate
41.151245,-92.58856,PubChem candidate
31.676233,77.75162,PubChem candidate
8.622446,101.311745,PubChem candidate
-39.792187,66.15002,PubChem candidate
-132.21042,-2.2550552,PubChem candidate
108.44276,-31.03439,PubChem candidate
-18.061972,96.31052,PubChem candidate
2.610232,-2.133241,PubChem candidate
34.151905,26.313099,PubChem candidate
116.04669,-21.014648,PubChem candidate
57.85098,91.84936,PubChem candidate
-9.068776,74.47163,PubChem candidate
4.410706,-12.117702,PubChem candidate
-104.729836,-13.186314,PubChem candidate
0.57632387,-107.57584,PubChem candidate
115.28375,-13.309898,PubChem candidate
-45.61161,-81.514824,PubChem candidate
43.728752,-92.40993,PubChem candidate
41.988087,104.19983,PubChem candidate
-45.02063,72.15043,PubChem candidate
-17.488935,114.32828,PubChem candidate
-69.28336,-48.322,PubChem candidate
23.856262,26.505623,PubChem candidate
74.36548,50.208405,PubChem candidate
-5.3014355,-93.10565,PubChem candidate
31.843685,-42.036655,PubChem candidate
-14.415892,15.789681,PubChem candidate
-79.22442,50.78171,PubChem candidate
0.36553097,81.27918,PubChem candidate
35.88185,89.969406,PubChem candidate
-100.062584,17.792463,PubChem candidate
-18.436178,51.150677,PubChem candidate
11.850042,109.26605,PubChem candidate
-42.47287,37.088623,PubChem candidate
-95.88909,4.718704,PubChem candidate
-0.39372867,83.23788,PubChem candidate
39.441853,75.52633,PubChem candidate
112.305565,-19.235216,PubChem candidate
92.524765,-16.597897,PubChem candidate
-77.441376,-0.25119466,PubChem candidate
-41.151867,-77.03964,PubChem candidate
-35.976784,32.770973,PubChem candidate
1.606258,-110.88328,PubChem candidate
48.007572,79.221344,PubChem candidate
-1.6991866,12.406477,PubChem candidate
-25.635208,-97.276146,PubChem candidate
14.18011,-67.79404,PubChem candidate
-57.25742,71.853355,PubChem candidate
-43.120968,-18.642416,PubChem candidate
39.392193,85.46895,PubChem candidate
-48.944523,-66.76076,PubChem candidate
41.492023,-60.07792,PubChem candidate
70.61574,3.4101927,PubChem candidate
5.554876,15.158603,PubChem candidate
-106.91941,22.62358,PubChem candidate
-78.652306,50.608704,PubChem candidate
93.158134,28.427908,PubChem candidate
32.521782,80.4297,PubChem candidate
-55.25735,69.32678,PubChem candidate
27.063393,-34.63758,PubChem candidate
-8.9390955,-18.949049,PubChem candidate
28.890154,28.414371,PubChem candidate
-92.238846,-40.504856,PubChem candidate
-56.71902,39.388313,PubChem candidate
44.04554,-81.0912,PubChem candidate
75.732666,-2.315976,PubChem candidate
-27.67288,-97.86035,PubChem candidate
100.647896,4.5844307,PubChem candidate
-78.652306,50.608704,PubChem candidate
56.85703,26.920855,PubChem candidate
49.035767,42.52813,PubChem candidate
38.631496,13.336412,PubChem candidate
-79.5714,50.421963,PubChem candidate
36.26249,-31.072613,PubChem candidate
7.488397,18.988068,PubChem candidate
11.9549675,67.06944,PubChem candidate
2.388418,5.104436,PubChem candidate
-15.66036,120.44808,PubChem candidate
-34.561226,40.459095,PubChem candidate
17.146334,-1.321921,PubChem candidate
-0.45218295,82.778244,PubChem candidate
-14.919404,-20.76254,PubChem candidate
-49.200237,-82.58395,PubChem candidate
-79.61229,50.3678,PubChem candidate
-13.933411,82.321884,PubChem candidate
-29.467352,54.76723,PubChem candidate
-26.822859,-12.062454,PubChem candidate
-55.645565,69.34442,PubChem candidate
103.936676,2.5957701,PubChem candidate
-45.216267,-16.733116,PubChem candidate
48.872093,97.06435,PubChem candidate
-26.04092,72.47188,PubChem candidate
3.515797,15.582494,PubChem candidate
75.63313,-2.3448508,PubChem candidate
68.81004,24.76107,PubChem candidate
-2.1494117,109.89201,PubChem candidate
37.70054,105.990524,PubChem candidate
-23.270094,114.76736,PubChem candidate
-52.984566,33.59638,PubChem candidate
97.48359,-42.885914,PubChem candidate
-16.006174,51.551907,PubChem candidate
70.973206,5.727714,PubChem candidate
-33.091743,68.32412,PubChem candidate
47.71324,42.414562,PubChem candidate
9.245107,-54.438522,PubChem candidate
-78.676445,-10.783594,PubChem candidate
-17.851704,-28.35794,PubChem candidate
-11.831124,-105.43734,PubChem candidate
21.942837,5.8136835,PubChem candidate
-8.874335,-103.66542,PubChem candidate
-79.01291,50.213875,PubChem candidate
-38.82716,-27.852285,PubChem candidate
-97.28854,19.848627,PubChem candidate
60.842613,-72.20034,PubChem candidate
-67.15511,9.154113,PubChem candidate
53.136353,-12.561498,PubChem candidate
-35.749443,42.593964,PubChem candidate
-43.03776,-67.883095,PubChem candidate
-58.671173,-43.941967,PubChem candidate
116.14654,-24.332052,PubChem candidate
-33.31136,-93.10313,PubChem candidate
9.957936,98.836945,PubChem candidate
-6.0398154,45.8243,PubChem candidate
-12.444389,-39.47729,PubChem candidate
61.565655,-54.398563,PubChem candidate
-42.709164,-80.23854,PubChem candidate
-97.43262,3.8212578,PubChem candidate
-126.02606,0.9078678,PubChem candidate
-41.0633,-11.15245,PubChem candidate
-1.4409019,83.181175,PubChem candidate
39.845703,91.31003,PubChem candidate
-1.0098851,18.87337,PubChem candidate
65.00577,-15.566888,PubChem candidate
-110.433846,-1.3676424,PubChem candidate
-80.02595,50.070118,PubChem candidate
67.35225,-69.68753,PubChem candidate
67.929085,-59.040848,PubChem candidate
-95.47791,28.028532,PubChem candidate
-28.840267,54.870014,PubChem candidate
68.68087,28.270926,PubChem candidate
7.6940055,100.97658,PubChem candidate
-43.15648,68.51432,PubChem candidate
40.495903,85.19032,PubChem candidate
-9.908168,-2.3671422,PubChem candidate
72.64646,52.135883,PubChem candidate
-17.376863,71.428825,PubChem candidate
-29.215445,54.838474,PubChem candidate
87.17492,58.088715,PubChem candidate
109.33609,-28.022896,PubChem candidate
43.970623,-85.23479,PubChem candidate
-98.01579,-32.988785,PubChem candidate
43.55224,28.168797,PubChem candidate
1.7673293,-112.20958,PubChem candidate
-65.17522,-60.086433,PubChem candidate
-19.033283,51.346134,PubChem candidate
66.73711,-64.01606,PubChem candidate
-58.11174,-46.05762,PubChem candidate
-63.958847,15.190173,PubChem candidate
-120.416756,-8.152558,PubChem candidate
-27.872574,71.5949,PubChem candidate
12.042804,66.19319,PubChem candidate
-15.5961685,-18.90266,PubChem candidate
12.035239,-109.43227,PubChem candidate
-80.02595,50.070118,PubChem candidate
-33.617535,-37.462654,PubChem candidate
25.364933,-55.99928,PubChem candidate
-29.491547,24.816097,PubChem candidate
46.573853,75.84974,PubChem candidate
-0.801826,9.445936,PubChem candidate
-100.71571,16.490381,PubChem candidate
-9.343324,108.182785,PubChem candidate
62.444057,-78.727135,PubChem candidate
-9.183137,-22.955708,PubChem candidate
-33.437954,-96.07536,PubChem candidate
-14.90023,108.900856,PubChem candidate
86.93826,58.01624,PubChem candidate
-24.137087,-7.0971923,PubChem candidate
-79.18833,50.069496,PubChem candidate
2.1417322,-2.2933521,PubChem candidate
24.2242,34.832275,PubChem candidate
-56.465755,63.88021,PubChem candidate
20.87743,-64.106026,PubChem candidate
-56.96449,65.779785,PubChem candidate
54.79562,-25.016123,PubChem candidate
26.934359,30.765968,PubChem candidate
-15.785368,84.96362,PubChem candidate
-97.98227,10.244008,PubChem candidate
-1.6475445,18.865551,PubChem candidate
54.844284,-83.711235,PubChem candidate
61.652496,14.087854,PubChem candidate
15.740998,-4.947174,PubChem candidate
6.4488378,-69.094696,PubChem candidate
10.483215,-110.23123,PubChem candidate
-13.158042,-37.55364,PubChem candidate
36.196484,74.68463,PubChem candidate
-57.992836,-54.17094,PubChem candidate
-14.038155,81.53299,PubChem candidate
32.197742,35.067844,PubChem candidate
-13.53359,106.74836,PubChem candidate
112.579895,-24.387472,PubChem candidate
-58.894787,65.43841,PubChem candidate
55.95816,-20.909054,PubChem candidate
-22.830181,-51.623802,PubChem candidate
96.85329,-42.099285,PubChem candidate
82.49961,49.003258,PubChem candidate
-78.06173,-60.061234,PubChem candidate
8.984153,-54.04857,PubChem candidate
-41.77118,41.877655,PubChem candidate
-37.65135,-44.686966,PubChem candidate
-40.60906,70.78357,PubChem candidate
-37.163303,68.56365,PubChem candidate
12.651427,64.09434,PubChem candidate
34.9576,34.73555,PubChem candidate
53.022083,-19.03161,PubChem candidate
-75.21852,-55.281624,PubChem candidate
-79.55476,49.952282,PubChem candidate
-26.98337,71.965805,PubChem candidate
-28.209152,54.27683,PubChem candidate
19.962019,-2.3984761,PubChem candidate
-13.3623,0.50139874,PubChem candidate
-23.352543,71.41654,PubChem candidate
-49.957302,-79.61018,PubChem candidate
-94.90595,10.525991,PubChem candidate
-28.738697,54.95217,PubChem candidate
49.9696,-6.4985056,PubChem candidate
39.99043,15.075155,PubChem candidate
30.048346,38.218647,PubChem candidate
115.52521,-7.968253,PubChem candidate
-16.477903,-32.69148,PubChem candidate
54.09519,-0.5929178,PubChem candidate
-8.881061,-18.57628,PubChem candidate
74.45621,52.865208,PubChem candidate
5.8313127,-72.26791,PubChem candidate
-3.7445445,9.316701,PubChem candidate
-76.58673,-57.459633,PubChem candidate
74.101364,45.804886,PubChem candidate
-42.07635,-10.567793,PubChem candidate
87.426834,51.504333,PubChem candidate
54.32748,-84.06598,PubChem candidate
97.14756,20.04135,PubChem candidate
88.210014,58.467037,PubChem candidate
-11.415289,4.998062,PubChem candidate
-11.891517,107.185814,PubChem candidate
-30.5757,67.54706,PubChem candidate
61.180294,-49.39444,PubChem candidate
41.17502,102.803825,PubChem candidate
16.238594,-104.37608,PubChem candidate
-74.33892,-55.99825,PubChem candidate
-49.398243,-28.55839,PubChem candidate
-56.059666,-62.54037,PubChem candidate
-16.929508,-10.580663,PubChem candidate
-13.71803,0.3354134,PubChem candidate
-76.66293,-61.853916,PubChem candidate
84.25433,54.40493,PubChem candidate
-10.4704685,-27.983225,PubChem candidate
13.339703,64.26268,PubChem candidate
14.700776,-50.730576,PubChem candidate
-3.9726176,18.410286,PubChem candidate
5.0599923,24.60205,PubChem candidate
37.24718,79.75161,PubChem candidate
-70.70919,-8.694105,PubChem candidate
49.33749,-10.757626,PubChem candidate
-18.0759,55.526524,PubChem candidate
36.385967,-31.24292,PubChem candidate
-13.950052,-103.59283,PubChem candidate
-6.1955605,-10.439388,PubChem candidate
1.6895119,-63.54044,PubChem candidate
-70.61104,-8.341886,PubChem candidate
49.15855,-86.309875,PubChem candidate
-30.547451,-25.693651,PubChem candidate
