record_index,lig_SMI,Sol_SMI,c_lig,c_HNO3,c_Metal_mM,D,logD
1143,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,0.4643,2.0,0.01,0.583347475021174,-0.2340726776061404
1144,CCCCCCCCN(CCCCCCCC)C(=O)C(C)C,CCCCCCCCCCCC,,4.0,,1.54262721448137,0.1882609887630737
1145,CCCCCCN(CCCCCC)C(=O)C(CC)CCCC,CC1=CC=CC=C1,0.5,3.5,50.0,2.6,0.414973347970818
1146,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CC1=CC(=CC(=C1)C)C,0.96,2.93179,,8.4327970291307,0.9259716473223176
1147,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CC,CCCCCCCCCCCC,0.47194,2.0,0.01,2.14731892515128,0.3318965517241376
1148,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,CCCCCCCCCCCC,0.2,6.5,0.03,0.179552125648274,-0.7458094490628238
1149,CCCCN(CCCC)C(=O)C(C)(C)C,CC1=CC=CC=C1,0.5,3.0,,0.6,-0.2218487496163564
1150,CCCCCC(CC)C(=O)N(CC(C)C)CC(C)C,CCCCCCCCCCCC,0.5,0.998776,,0.0264312928337413,-1.577881593704157
1151,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,1.0,2.0,166.431,0.742644053943606,-0.129219291822582
1152,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,1.0,3.0,88.0849,4.02992044275336,0.6052964725395565
1153,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,1.0,6.0,0.01,4.18,0.6211762817750351
1154,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CC(C)(C)C,CCCCCCCCCC(C)C,0.5,5.91089,,4.73613405347061,0.6754239863370415
1155,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCC(C)CC(C)C ,0.072164,0.01,50.0,5.77955721541717,0.7618945674400744
1156,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CC,CCCCCCCCCCCC,0.118115,2.0,0.01,0.104049831036578,-0.9827586206896575
1157,CCCCC(CC)C(=O)N(CCCC)CCCC,CC1=CC=CC=C1,0.5,3.5,50.0,1.75,0.2430380486862944
1158,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,CCCCCCCCCCCC,1.0,0.304161,0.00084,0.117876863479358,-0.9285714285714313
1159,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,1.0,3.0,0.01,2.37,0.3747483460101039
1160,CCCCCCN(CCCCCC)C(=O)CCC,CCCCCCCCCCCC,,3.0,,2.21819375320554,0.3459994779145614
1161,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCC(C)CC(C)C ,0.191158,1.015,50.0,0.0071673683525506,-2.144640275261264
1162,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,CCCC(C)CC(C)C ,0.713929,1.0,,0.483686268643715,-0.3154362416107405
1163,CCCCC(CC)C(=O)N(CCCC)CCCC,CC1=CC(=CC(=C1)C)C,0.96,4.97895,,9.57809668910831,0.981279216850904
1164,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,CCCCCCCCCCCC,0.1,6.5,0.03,0.0768868390548238,-1.114147993293855
1165,CCCCCCCCCCCCCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,CCCC(C)CC(C)C ,0.5,0.5,,7.5962,0.8805963907349271
1166,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,1.0,8.0,0.01,3.3,0.5185139398778874
1167,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,1.0,3.0,0.1,1.1,0.04139268515822508
1168,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCC(C)CC(C)C ,1.0,0.75201,,0.164927552349201,-0.7827067862373733
1169,CCCCCCCCN(CCCCCCCC)C(=O)C(CC)CCCC,CCCCCCCCCCCC,0.502231,2.0,,0.569282613871107,-0.2446720795208597
1170,CCCCCC(CC)C(=O)N(CC(C)C)CC(C)C,CCCCCCCCCCCC,0.5,2.44806,,0.383205482718874,-0.4165682858734546
1171,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CC(C)(C)C,CCCCCCCCCC(C)C,1.49481,0.98,,1.40779044005976,0.1485380116959049
1172,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)(C)C,CCCCCCCCCCCC,0.417943,3.0,0.01,0.366990795981307,-0.4353448275862056
1173,CCCCCCN(CCCCCC)C(=O)CCCCC,CCCCCCCCCCCC,0.490081,3.5,,3.50264817854934,0.5443965170527658
1174,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,,4.0,,2.81002290569697,0.4487098600393338
1175,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCC(C)CC(C)C ,0.481763,5.0,,1.0231170179389,0.009925308530127852
1176,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,0.04,1.0,0.0004,0.04,-1.397940008672037
1177,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,CCCCCCCCCCCC,0.2,3.0,4.2,2.5,0.3979400086720376
1178,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,1.5,1.0,1250.0,0.940325497287538,-0.02672178766989199
1179,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,1.1,3.0,0.01,7.54729310142886,0.8777912162775305
1180,CCCCN(CCCC)C(=O)CC,CC1=CC=CC=C1,0.5,6.0,,4.5,0.6532125137753437
1181,CCCCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,1.1,3.0,0.01,16.2,1.209515014542631
1182,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CC1=CC(=CC(=C1)C)C ,0.96,0.559228,,1.22688623792456,0.08880429497466488
1183,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,1.0,3.0,0.01,2.37,0.3747483460101039
1184,CCCCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,CCCCCCCCCC(C)C,,0.755646,,0.160921029415074,-0.7933871979013215
1185,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,1.5,1.0,100.0,0.632911392405063,-0.1986570869544228
1186,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CC1=CC(=CC(=C1)C)C,1.0,3.0,626.261,0.997164827816785,-0.001233048413828201
1187,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,1.0,2.0,7.63186,0.906532529693313,-0.04261660721896531
1188,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCC(C)CC(C)C ,0.898544,10.2,,1.4594538705602,0.1641903726520483
1189,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,1.0,3.0,0.1,9.84284246433926,0.9931205342354806
1190,CCCCN(CCCC)C(=O)CCC,CC1=CC=CC=C1,0.200697,3.0,,1.13072592713575,0.05335735049852605
1191,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,CCCC(C)CC(C)C ,2.00351,5.2,,40.5976708883239,1.608501118568232
1192,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,CCCC(C)CC(C)C ,1.30227,1.0,,2.00453398090523,0.3020134228187899
1193,CCCCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,1.09725,3.0,0.01,10.2077594166509,1.00893042575285
1194,CCCCCCCCN(CCCCCCCC)C(=O)CCCCCCC,CCCCCCCCCCCC,0.5,1.9733,,1.32092412888075,0.1208778733641796
1195,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,0.519348,8.5,,4.42199295287788,0.6456180461285638
1196,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCC(C)CC(C)C ,0.122547,10.2,,0.0582499618611782,-1.234704354653622
1197,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)(C)C,CCCCCCCCCCCC,1.0,0.48565,0.00084,0.0130113274903823,-1.885678391959799
1198,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,1.0,3.0,0.01,2.37,0.3747483460101039
1199,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,1.5,5.0,500.0,2.58589511754068,0.4126109061603624
1200,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,CCCC(C)CC(C)C ,1.0,0.8179,,1.31023497372415,0.1173491877479526
1201,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,1.0,4.0,0.1,3.7,0.568201724066995
1202,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,1.1,4.0,429.185,4.74303509393004,0.6760563380281691
1203,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CC,CCCCCCCCCCCC,1.0,2.0,0.01,3.58670747143931,0.5546959574620433
1204,CCCCCCCCCCCC(=O)N(CCCCCCCC)CCCCCCCC,CC1=CC=CC=C1,0.299131,,,2.35839345363117,0.3726162606770048
1205,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,1.0,3.0,0.01,2.24,0.3502480183341629
1206,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,CCCCCCCCCCCC,1.0,0.5,,0.502084288857555,-0.2992233682875201
1207,CCCCN(CCCC)C(=O)CCC,CC1=CC=CC=C1,0.5,3.5,50.0,2.23,0.3483048630481607
1208,CCCCCCCCN(CCCCCCCC)C(=O)CCCCCCC,CCCCCCCCCCCC,0.5,4.94156,,4.12281659011638,0.6151940149681981
1209,CCCCCC(=O)N(CCCC)CCCC,CC1=CC=CC=C1,0.5,3.5,50.0,2.43,0.3856062735983122
1210,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCCCCC,0.1,3.9852,,12.0954236002299,1.082621082621084
1211,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,1.0,3.0,0.00084,2.73,0.436162647040756
1212,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,CCCCCCCCCCCC,0.0994799,2.0,,0.0106636768724652,-1.972093023255811
1213,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,1.0,3.0,251.489,3.9,0.5910646070264992
1214,CCCCCCN(CCCCCC)C(=O)CCCCC,CCCCCCCCCCCC,1.0,3.5,193.133,6.96,0.8426092396105621
1215,CCCCCCN(CCCCCC)C(=O)C(C)C,CCCCCCCCCCCC,,5.0,,1.76903363471303,0.2477360902479951
1216,CCCCCCCCCCCC(=O)N(CC)CC,CC1=CC=CC=C1,,3.0,,0.883757981346512,-0.053666651000876
1217,CCCCC(CN(C(CCC)=O)CC(CCCC)CC)CC,CCCCCCCCCCCC,,2.0,,2.71001115731812,0.4329710789008698
1218,CCCCC(CC)CN(CC(CC)CCCC)C(C)=O,CCCCCCCCCCCC,1.0,4.0,0.01,19.1954486045271,1.283198266190026
1219,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,0.42689,8.5,,3.1961427757685,0.5046261715629264
1220,CCCCCCN(CCCCCC)C(=O)CCCCC,CCCCCCCCCCCC,0.5,3.5,,2.56,0.4082399653118496
1221,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CC,CCCCCCCCCCCC,1.0,1.0,0.01,0.960510624271812,-0.01749782701560991
1222,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CC1=CC=CC=C1,0.5,0.5,50.0,0.963034384493636,-0.01635820640686767
1223,CCCCC(CC)C(=O)N(CCCC)CCCC,CC1=CC(=CC(=C1)C)C,1.0,3.0,40.1508,8.68278683258015,0.9386591389737827
1224,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,1.0,3.0,500.0,0.923076923076923,-0.03476210625921197
1225,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCC(C)CC(C)C ,0.81773,5.0,,2.67647608346122,0.4275633669545613
1226,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,CCCC(C)CC(C)C ,0.824752,1.015,50.0,1.14297167836987,0.05803546917037159
1227,CC(C)CN(CC(C)C)C(=O)C(C)C,CC1=CC=CC=C1,0.5,3.0,,2.0,0.3010299956639812
1228,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,1.0,3.0,1016.31,0.819720603770072,-0.08633414873527591
1229,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,1.5,0.1,750.0,0.48824593128392,-0.3113613671456985
1230,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCCCCC,0.1,0.0226,,0.0140652724210524,-1.851851851851851
1231,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,0.423772,,,45.3512810704011,1.656589559399379
1232,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)(C)C,CCCCCCCCCCCC,1.0,1.0,0.01,0.125264090350313,-0.9021734110319146
1233,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CC,CCCCCCCCCCCC,0.118115,2.0,0.01,0.104049831036578,-0.9827586206896575
1234,CCCCCCCCCCCC(=O)N(CCCC)CCCC,CC1=CC=CC=C1,0.2,,,1.19331491881007,0.07675507020280567
1235,CCCCCCCCCCCC(=O)N(CC)CC,CC1=CC=CC=C1,0.500881,,,3.81476160791097,0.5814674032073606
1236,CCCCCCCCN(CCCCCCCC)C(=O)C(C)C,CCCCCCCCCCCC,,5.0,,1.68255454778163,0.2259691527869807
1237,CCCCCCN(CCCCCC)C(=O)C(CC)CCCC,CC1=CC=CC=C1,0.294616,3.0,100.0,0.987493882803418,-0.005465586003222508
1238,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,1.0,6.0,0.01,4.45004200585185,0.648364110491845
1239,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,1.0,0.01,200.0,5.63,0.7505083948513462
1240,CCCCCCCCCCCC(=O)N(CC)CC,CC1=CC=CC=C1,0.0799683,,,0.155375128383429,-0.8086184995011162
1241,CCCCOP(=O)(OCCCC)OCCCC,CCCCCCCCCCCC,1.1,1.0,,6.1814,0.7910868478099096
1242,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)(C)C,CCCCCCCCCCCC,1.0,7.13181,0.00084,36.2280723285232,1.559045226130653
1243,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,CCCCCCCCCCCC,0.980028,2.0,,0.579149515917315,-0.2372093023255822
1244,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CC,CCCCCCCCCCCC,0.353517,2.0,0.01,1.32035177971629,0.1206896551724121
1245,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,CCCC(C)CC(C)C ,1.30903,5.2,,20.357518222611,1.308724832214764
1246,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,1.0,3.0,0.01,2.16,0.3344537511509309
1247,CCCCC(CC)CN(CC(CC)CCCC)C(C)=O,CCCCCCCCCCCC,1.0,3.0,0.01,16.0681381716135,1.205965557619709
1248,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,CCCC(C)CC(C)C ,0.98,0.01,9.3518,1.14,0.05690485133647256
1249,CCCCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,CCCCCCCCCC(C)C,0.201745,4.9,,1.11074415123954,0.04561403508771715
1250,CCCCCCCCCCCC(=O)N(CC)CC,CC1=CC=CC=C1,0.300106,2.0,,1.58604918059225,0.2003166498975227
1251,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCC(C)CC(C)C ,0.540345,10.2,,0.713700722121948,-0.1464838638239616
1252,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CC(C)(C)C,CCCCCCCCCC(C)C,1.27637,0.98,,0.778445245005448,-0.1087719298245615
1253,CCCCC(CC)CN(CC(CC)CCCC)C(C)=O,CCCCCCCCCCCC,1.0,6.0,0.01,18.490158557214,1.266940635346726
1254,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,1.0,3.0,55.8431,3.36126910400646,0.5265032835812309
1255,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCCCCC,0.1,1.0,,0.08,-1.096910013008056
1256,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,1.1,1.0,429.185,1.56680969922771,0.1950162513542781
1257,CCCCCCCCCCCC(=O)N(CC)CC,CC1=CC=CC=C1,0.25,,,1.15951019354582,0.06427457098283858
1258,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,1.0,0.01,200.0,6.49,0.8122446968003693
1259,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CC,CCCCCCCCCCCC,0.47194,2.0,0.01,2.14731892515128,0.3318965517241376
1260,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,1.0,6.0,0.01,4.21,0.6242820958356683
1261,CCCCCCN(CCCCCC)C(=O)C(CC)CCCC,CC1=CC=CC=C1,0.5,5.0,50.0,3.45443083589856,0.5383765017273076
1262,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,,1.0,,0.179812097249413,-0.7451810935152875
1263,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,0.106586,8.5,,0.342096206499028,-0.4658517416748432
1264,CCCCCCCCCCCC(=O)N(CCCCCCCC)CCCCCCCC,CC1=CC=CC=C1,0.2,,,0.838001758158824,-0.0767550702028087
1265,CCCCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,0.5,3.5,,2.73,0.436162647040756
1266,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,1.5,5.0,250.0,5.23508137432188,0.7189234367587567
1267,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,1.0,3.0,442.471,2.55304548202105,0.4070585517469932
1268,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,CCCC(C)CC(C)C ,1.30227,1.0,,2.00453398090523,0.3020134228187899
1269,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)(C)C,CCCCCCCCCCCC,1.0,4.95572,0.00084,9.35632992590131,0.9711055276381912
1270,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,1.0,3.0,590.906,1.94128303738531,0.2880888597640699
1271,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,0.5,3.5,,3.62,0.5587085705331657
1272,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCC(C)CC(C)C ,0.0283316,0.01,50.0,1.35514675090639,0.1319863281682527
1273,CCCCCCN(CCCCCC)C(=O)C(CC)CCCC,CCCCCCCCCCCC,1.0,0.502199,0.00084,0.0732253833760454,-1.135338345864661
1274,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,1.0,7.0,0.01,3.8,0.5797835966168101
1275,CCCCC(CC)CN(CC(CC)CCCC)C(C)=O,CCCCCCCCCCCC,1.0,6.0,0.01,18.490158557214,1.266940635346726
1276,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,1.0,3.0,237.331,3.36126910400646,0.5265032835812309
1277,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CC,CCCCCCCCCCCC,1.0,4.0,0.01,9.72996976265629,0.9881114906350605
1278,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,CCCCCCCCCCCC,0.1,5.0,0.03,0.0768868390548238,-1.114147993293855
1279,CCCCCCCCCCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,CCCCCCCCCC(C)C,0.5,4.00077,,5.48031558672818,0.7388055682705498
1280,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,CCCCCCCCCCCC,0.394959,2.0,,0.108363673961845,-0.9651162790697718
1281,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)(C)C,CCCCCCCCCCCC,1.0,3.0,0.00084,1.5,0.1760912590556812
1282,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,CCCCCCCCCCCC,1.5,3.0,1000.0,1.77777777777777,0.249877473216598
1283,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,0.5,6.0,0.1,1.54456766197433,0.1888069379391503
1284,CCCCC(CN(C(CCC)=O)CC(CCCC)CC)CC,CCCCCCCCCCCC,,1.0,,0.784613043919254,-0.1053444761515942
1285,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCCCCC,0.101,3.0,4.20133,5.518,0.7417816961431667
1286,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CC1=CC=CC=C1,0.289806,3.0,100.0,1.48098997800963,0.1705521196219227
1287,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)(C)C,CCCCCCCCCCCC,0.139263,3.0,0.01,0.0356224789026243,-1.448275862068967
1288,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,CCCCCCCCCCCC,1.0,4.0,0.013,10.2809738639784,1.012034255098913
1289,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,1.0,3.0,0.507296,2.3,0.3617278360175928
1290,CCCCCCN(CCCCCC)C(=O)CCC,CCCCCCCCCCCC,0.3,,,0.372399966104107,-0.428990367220233
1291,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,CCCCCCCCCCCC,0.199014,2.0,,0.0270743562738948,-1.567441860465111
1292,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CC1=CC=CC=C1,0.494844,3.0,100.0,3.61928384163516,0.5586226439045551
1293,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,CCCC(C)CC(C)C ,1.0,1.64283,,4.49440502176264,0.6526722071108372
1294,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,CCCCCCCCCCCC,0.201,1.0,0.0004,0.247,-0.6073030467403343
1295,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,1.0,2.0,1.00412,1.60349586016556,0.2050678430236896
1296,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,CCCC(C)CC(C)C ,0.129038,0.01,50.0,1.83982838958072,0.2647773159802437
1297,CCCCC(CC)CN(CC(CC)CCCC)C(C)=O,CCCCCCCCCCCC,1.0,0.01,0.01,0.0047496206025883,-2.323341080224196
1298,CCCCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,1.1,2.0,0.01,6.2484837955625,0.7957746478873244
1299,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CC,CCCCCCCCCCCC,1.0,3.0,0.01,6.26858360591195,0.7971694225490045
1300,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)(C)C,CCCCCCCCCCCC,1.0,3.0,0.1,0.8,-0.09691001300805639
1301,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCCCCC,0.2,3.08871,1.0,5.36363636363637,0.7294593264839196
1302,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCC(C)CC(C)C ,0.245631,10.2,,0.161884988702696,-0.7907934207082596
1303,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CC(C)(C)C,CCCCCCCCCC(C)C,0.108953,4.9,,0.414518444379891,-0.3824561403508766
1304,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,1.0,3.0,0.1,3.1,0.4913616938342727
1305,CCCCCCCCN(CCCCCCCC)C(=O)CCCCCCC,CCCCCCCCCCCC,0.0321397,2.0,,0.0108288840029364,-1.965416298346072
1306,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,1.0,10.0,0.01,2.4,0.380211241711606
1307,CCCCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,0.797896,3.0,0.01,6.40074505838268,0.806230529595015
1308,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,1.5,3.0,750.0,1.59132007233273,0.2017575408454702
1309,CCCCN(CCCC)C(=O)CCC,CC1=CC=CC=C1,0.5,6.0,,4.7,0.6720978579357175
1310,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,0.233086,2.0,0.01,0.121738494973251,-0.9145720716388055
1311,CCCCN(CCCC)C(=O)CCC,CC1=CC=CC=C1,0.718089,3.0,,12.6820685388544,1.103190095954383
1312,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,1.5,2.0,1250.0,0.822784810126515,-0.08471373464762134
1313,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)(C)C,CCCCCCCCCCCC,0.417943,3.0,0.01,0.366990795981307,-0.4353448275862056
1314,CCCCCCCCCCCC(=O)N(CC)CC,CC1=CC=CC=C1,0.3,3.0,,2.9533908191729,0.4703209205104826
1315,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,1.0,3.0,42.1277,5.2,0.7160033436347992
1316,CCCCCCN(CCCCCC)C(=O)CCCCC,CCCCCCCCCCCC,0.194304,6.5,,0.901801187319767,-0.04488919723294831
1317,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,1.0,3.0,671.064,1.2,0.07918124604762482
1318,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,CCCC(C)CC(C)C ,0.98,0.01,2.3256,1.04,0.01703333929878037
1319,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,CCCCCCCCCCCC,0.2,2.04032,1.0,2.75,0.4393326938302626
1320,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,1.0,3.0,929.396,0.985818382217868,-0.00620308796527328
1321,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,1.1,0.5,858.369,1.11046223113988,0.04550379198266516
1322,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,CCCC(C)CC(C)C ,1.0299,1.015,50.0,2.05113036928492,0.3119932648840557
1323,CCCCN(CCCC)C(=O)C(C)(C)C,CC1=CC=CC=C1,0.5,6.0,,1.4,0.146128035678238
1324,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CC1=CC(=CC(=C1)C)C,0.96,4.50093,,10.6475381734607,1.027249205777354
1325,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)(C)C,CCCCCCCCCCCC,0.557947,3.0,0.01,0.665695869213346,-0.1767241379310328
1326,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,0.541329,,,64.3379810166237,1.80846742823059
